source_sheet,well,sample_description_1,sample_description_2,lab_group,combined,copies_well,target,conc_copies_u_l,conc_copies_u_l_flag,inhib_lambda,inhib_e_p,dye_name_s,accepted_droplets,positives,negatives,ex_tech,ex_batch,dd_pcr,droplets,x4_or_more,notes,sample_description_3,sample_description_4,notes_2,id_lab,site_id,region,sp_code1,sp_code2,sp_code3,sp_code4,sheet_name_unbc,utm_zone,easting,northing,stream_name,species_target_form,date_time_sample,site_description_general,site_description_habitat_type,depth_sample,filter_volume_l,method_sample,method_preservation,control_blank_field,control_blank_office,control_species_present_field,comments_field,sample_ep_positives,sample_lambda_positives,qa_droplets_ok,sample_lambda_ok,sample_ep_ok,sample_inhib_status,detection_crude,detection_clean
26March23,G12,S60276,ELU2,GROUP 2,2.6201222091913223,1.379740983247756,COHO,0.0689870491623878,NA,NA,NA,FAM,17054,1,17053,VB,13/03/2026,23/03/2026,NA,NA,NA,NA,NA,NA,s60276,bulkley_falls_ds_ed2,s,DV,CH,CO,SK,BTDV CH CO SK,9,678031,6039046,Bulkley River,CO CH DV SK,2025/09/28 13:47:13,"Sample collected ~800m downstream of the falls,  and ~100m downstream of a log jam (point 123 from Price 2014).",NA,NA,1,grab,silica,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March23,G11,S60276,ELU1,GROUP 2,NA,0,SOCK,0,NA,NA,NA,VIC,18970,0,18970,VB,13/03/2026,23/03/2026,NA,NA,NA,NA,NA,NA,s60276,bulkley_falls_ds_ed2,s,DV,CH,CO,SK,BTDV CH CO SK,9,678031,6039046,Bulkley River,CO CH DV SK,2025/09/28 13:47:13,"Sample collected ~800m downstream of the falls,  and ~100m downstream of a log jam (point 123 from Price 2014).",NA,NA,1,grab,silica,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March23,G12,S60276,ELU2,GROUP 2,NA,0,SOCK,0,NA,NA,NA,VIC,17054,0,17054,VB,13/03/2026,23/03/2026,NA,NA,NA,NA,NA,NA,s60276,bulkley_falls_ds_ed2,s,DV,CH,CO,SK,BTDV CH CO SK,9,678031,6039046,Bulkley River,CO CH DV SK,2025/09/28 13:47:13,"Sample collected ~800m downstream of the falls,  and ~100m downstream of a log jam (point 123 from Price 2014).",NA,NA,1,grab,silica,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,G01,F21236,ELU1,GROUP 12,NA,NA,BULT,0,NA,NA,NA,FAM,17221,0,17221,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,f21236,126349_ds_ed1,f,BT,RB,NA,NA,BT RB,10,574558,5906687,Tributary To Cameron Lake,BT RB,2025/10/05 14:54:27,"Sample collected 70m downstream of culvert on Ketcham FSR, on the left bank.",riffle,0.05,NA,grab,silica,FALSE,FALSE,NA,Very difficult travel to get down to site on left bank. Forgot to take the filter time,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,G02,F21236,ELU2,GROUP 12,0,NA,BULT,0,NA,NA,NA,FAM,18751,0,18751,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,f21236,126349_ds_ed1,f,BT,RB,NA,NA,BT RB,10,574558,5906687,Tributary To Cameron Lake,BT RB,2025/10/05 14:54:27,"Sample collected 70m downstream of culvert on Ketcham FSR, on the left bank.",riffle,0.05,NA,grab,silica,FALSE,FALSE,NA,Very difficult travel to get down to site on left bank. Forgot to take the filter time,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,G01,F21236,ELU1,GROUP 12,NA,NA,RAIN,2.66734719276428,NA,NA,NA,VIC,17221,39,17182,VB,13/03/2026,27/03/2026,NA,NA,NA,53.346943855285602,NA,NA,f21236,126349_ds_ed1,f,BT,RB,NA,NA,BT RB,10,574558,5906687,Tributary To Cameron Lake,BT RB,2025/10/05 14:54:27,"Sample collected 70m downstream of culvert on Ketcham FSR, on the left bank.",riffle,0.05,NA,grab,silica,FALSE,FALSE,NA,Very difficult travel to get down to site on left bank. Forgot to take the filter time,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March27,G02,F21236,ELU2,GROUP 12,79.7132468223572,NA,RAIN,1.31831514835358,NA,NA,NA,VIC,18751,21,18730,VB,13/03/2026,27/03/2026,NA,NA,NA,26.366302967071601,NA,NA,f21236,126349_ds_ed1,f,BT,RB,NA,NA,BT RB,10,574558,5906687,Tributary To Cameron Lake,BT RB,2025/10/05 14:54:27,"Sample collected 70m downstream of culvert on Ketcham FSR, on the left bank.",riffle,0.05,NA,grab,silica,FALSE,FALSE,NA,Very difficult travel to get down to site on left bank. Forgot to take the filter time,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March27,A01,M21241,ELU1,GROUP 12,NA,NA,BULT,0,NA,NA,NA,FAM,17911,0,17911,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21241,125000_ds_ed1a,m,BT,RB,NA,NA,BT RB,10,577431,6038230,NA,BT RB,2025/09/18 21:18:54,office blank poured into cleaned blank container before filtering session,NA,NA,1,grab,silica,FALSE,TRUE,FALSE,office blank poured into cleaned blank container before filtering session,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,A02,M21241,ELU2,GROUP 12,0,NA,BULT,0,NA,NA,NA,FAM,17853,0,17853,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21241,125000_ds_ed1a,m,BT,RB,NA,NA,BT RB,10,577431,6038230,NA,BT RB,2025/09/18 21:18:54,office blank poured into cleaned blank container before filtering session,NA,NA,1,grab,silica,FALSE,TRUE,FALSE,office blank poured into cleaned blank container before filtering session,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,A01,M21241,ELU1,GROUP 12,NA,NA,RAIN,0.0656860843300819,NA,NA,NA,VIC,17911,1,17910,VB,13/03/2026,27/03/2026,NA,NA,NA,1.3137216866016379,NA,NA,m21241,125000_ds_ed1a,m,BT,RB,NA,NA,BT RB,10,577431,6038230,NA,BT RB,2025/09/18 21:18:54,office blank poured into cleaned blank container before filtering session,NA,NA,1,grab,silica,FALSE,TRUE,FALSE,office blank poured into cleaned blank container before filtering session,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March27,A02,M21241,ELU2,GROUP 12,2.631711363792418,NA,RAIN,0.065899483859539,NA,NA,NA,VIC,17853,1,17852,VB,13/03/2026,27/03/2026,NA,NA,NA,1.3179896771907802,NA,NA,m21241,125000_ds_ed1a,m,BT,RB,NA,NA,BT RB,10,577431,6038230,NA,BT RB,2025/09/18 21:18:54,office blank poured into cleaned blank container before filtering session,NA,NA,1,grab,silica,FALSE,TRUE,FALSE,office blank poured into cleaned blank container before filtering session,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March27,B01,M21242,ELU1,GROUP 12,NA,NA,BULT,0,NA,N,N,FAM,17656,0,17656,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21242,125194_ds_ed1a,m,BT,RB,NA,NA,BT RB,10,563319,6050500,Tributary To Missinka River,BT RB,2025/09/18 11:39:18,Sample collected at downstream location of electrocfishing site from 2024 approximately 130 m downstream of the road,low flows so pulling water out of pool area,0.05,1,grab,silica,FALSE,FALSE,FALSE,Low flows so sampling location wasn’t ideal in slow moving pool water but the site was at the bottom end of where we electrofished so should give good indication of whether or not there are fish in the site. We fished in 2024.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,B02,M21242,ELU2,GROUP 12,1.300075203180314,NA,BULT,0.0650037601590157,NA,NA,NA,FAM,18099,1,18098,VB,13/03/2026,27/03/2026,NA,NA,NA,1.300075203180314,NA,NA,m21242,125194_ds_ed1a,m,BT,RB,NA,NA,BT RB,10,563319,6050500,Tributary To Missinka River,BT RB,2025/09/18 11:39:18,Sample collected at downstream location of electrocfishing site from 2024 approximately 130 m downstream of the road,low flows so pulling water out of pool area,0.05,1,grab,silica,FALSE,FALSE,FALSE,Low flows so sampling location wasn’t ideal in slow moving pool water but the site was at the bottom end of where we electrofished so should give good indication of whether or not there are fish in the site. We fished in 2024.,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March27,B01,M21242,ELU1,GROUP 12,NA,NA,RAIN,0.0666347965598106,NA,NA,NA,VIC,17656,1,17655,VB,13/03/2026,27/03/2026,NA,NA,NA,1.3326959311962119,NA,NA,m21242,125194_ds_ed1a,m,BT,RB,NA,NA,BT RB,10,563319,6050500,Tributary To Missinka River,BT RB,2025/09/18 11:39:18,Sample collected at downstream location of electrocfishing site from 2024 approximately 130 m downstream of the road,low flows so pulling water out of pool area,0.05,1,grab,silica,FALSE,FALSE,FALSE,Low flows so sampling location wasn’t ideal in slow moving pool water but the site was at the bottom end of where we electrofished so should give good indication of whether or not there are fish in the site. We fished in 2024.,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March27,B02,M21242,ELU2,GROUP 12,2.632771134376526,NA,RAIN,0.0650037601590157,NA,NA,NA,VIC,18099,1,18098,VB,13/03/2026,27/03/2026,NA,NA,NA,1.300075203180314,NA,NA,m21242,125194_ds_ed1a,m,BT,RB,NA,NA,BT RB,10,563319,6050500,Tributary To Missinka River,BT RB,2025/09/18 11:39:18,Sample collected at downstream location of electrocfishing site from 2024 approximately 130 m downstream of the road,low flows so pulling water out of pool area,0.05,1,grab,silica,FALSE,FALSE,FALSE,Low flows so sampling location wasn’t ideal in slow moving pool water but the site was at the bottom end of where we electrofished so should give good indication of whether or not there are fish in the site. We fished in 2024.,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March27,C01,M21243,ELU1,GROUP 12,NA,NA,BULT,0,NA,NA,NA,FAM,17335,0,17335,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21243,125194_ds_ed1b,m,BT,RB,NA,NA,BT RB,10,563324,6050501,NA,BT RB,2025/09/18 23:19:38,Office blank.,NA,NA,NA,NA,silica,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,C02,M21243,ELU2,GROUP 12,0,NA,BULT,0,NA,NA,NA,FAM,17333,0,17333,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21243,125194_ds_ed1b,m,BT,RB,NA,NA,BT RB,10,563324,6050501,NA,BT RB,2025/09/18 23:19:38,Office blank.,NA,NA,NA,NA,silica,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,C01,M21243,ELU1,GROUP 12,NA,NA,RAIN,0,NA,NA,NA,VIC,17335,0,17335,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21243,125194_ds_ed1b,m,BT,RB,NA,NA,BT RB,10,563324,6050501,NA,BT RB,2025/09/18 23:19:38,Office blank.,NA,NA,NA,NA,silica,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,C02,M21243,ELU2,GROUP 12,0,NA,RAIN,0,NA,NA,NA,VIC,17333,0,17333,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21243,125194_ds_ed1b,m,BT,RB,NA,NA,BT RB,10,563324,6050501,NA,BT RB,2025/09/18 23:19:38,Office blank.,NA,NA,NA,NA,silica,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,D01,M21244,ELU1,GROUP 12,NA,NA,BULT,0,NA,N,N,FAM,16335,0,16335,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21244,57695_us_ed1,m,BT,RB,NA,NA,BT RB,10,563250,6038826,Tributary To Wichcika Creek,BT RB,2025/09/18 16:09:49,Sample collected 10m upstream from the culvert. Left bank.,riffle,0.5,2,instream,silica,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,D02,M21244,ELU2,GROUP 12,0,NA,BULT,0,NA,NA,NA,FAM,18375,0,18375,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21244,57695_us_ed1,m,BT,RB,NA,NA,BT RB,10,563250,6038826,Tributary To Wichcika Creek,BT RB,2025/09/18 16:09:49,Sample collected 10m upstream from the culvert. Left bank.,riffle,0.5,2,instream,silica,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,D01,M21244,ELU1,GROUP 12,NA,NA,RAIN,0.0720236673951149,NA,NA,NA,VIC,16335,1,16334,VB,13/03/2026,27/03/2026,NA,NA,NA,1.440473347902298,NA,NA,m21244,57695_us_ed1,m,BT,RB,NA,NA,BT RB,10,563250,6038826,Tributary To Wichcika Creek,BT RB,2025/09/18 16:09:49,Sample collected 10m upstream from the culvert. Left bank.,riffle,0.5,2,instream,silica,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March27,D02,M21244,ELU2,GROUP 12,1.440473347902298,NA,RAIN,0,NA,NA,NA,VIC,18375,0,18375,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21244,57695_us_ed1,m,BT,RB,NA,NA,BT RB,10,563250,6038826,Tributary To Wichcika Creek,BT RB,2025/09/18 16:09:49,Sample collected 10m upstream from the culvert. Left bank.,riffle,0.5,2,instream,silica,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,E01,M21245,ELU1,GROUP 12,NA,NA,BULT,0,NA,N,N,FAM,17461,0,17461,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21245,57696_ds_ed1,m,BT,RB,NA,NA,BT RB,10,564123,6037925,Tributary To Wichcika Creek,BT RB,2025/09/18 16:01:15,Sample collected approximately 70m downstream of the culvert on the left bank where riffle is entering 30cm deep pool.,riffle,0.01,2,grab,silica,FALSE,FALSE,FALSE,Access road was quite grown in for the last 1km so had to use the quad to access the site.  Sample taken from surface of the water to depth of bottle.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,E02,M21245,ELU2,GROUP 12,0,NA,BULT,0,NA,NA,NA,FAM,17318,0,17318,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21245,57696_ds_ed1,m,BT,RB,NA,NA,BT RB,10,564123,6037925,Tributary To Wichcika Creek,BT RB,2025/09/18 16:01:15,Sample collected approximately 70m downstream of the culvert on the left bank where riffle is entering 30cm deep pool.,riffle,0.01,2,grab,silica,FALSE,FALSE,FALSE,Access road was quite grown in for the last 1km so had to use the quad to access the site.  Sample taken from surface of the water to depth of bottle.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,E01,M21245,ELU1,GROUP 12,NA,NA,RAIN,0,NA,NA,NA,VIC,17461,0,17461,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21245,57696_ds_ed1,m,BT,RB,NA,NA,BT RB,10,564123,6037925,Tributary To Wichcika Creek,BT RB,2025/09/18 16:01:15,Sample collected approximately 70m downstream of the culvert on the left bank where riffle is entering 30cm deep pool.,riffle,0.01,2,grab,silica,FALSE,FALSE,FALSE,Access road was quite grown in for the last 1km so had to use the quad to access the site.  Sample taken from surface of the water to depth of bottle.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,E02,M21245,ELU2,GROUP 12,0,NA,RAIN,0,NA,NA,NA,VIC,17318,0,17318,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21245,57696_ds_ed1,m,BT,RB,NA,NA,BT RB,10,564123,6037925,Tributary To Wichcika Creek,BT RB,2025/09/18 16:01:15,Sample collected approximately 70m downstream of the culvert on the left bank where riffle is entering 30cm deep pool.,riffle,0.01,2,grab,silica,FALSE,FALSE,FALSE,Access road was quite grown in for the last 1km so had to use the quad to access the site.  Sample taken from surface of the water to depth of bottle.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,F01,M21246,ELU1,GROUP 12,NA,NA,BULT,0,NA,N,N,FAM,18290,0,18290,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21246,57696_us_ed1,m,BT,RB,NA,NA,BT RB,10,564173,6037943,Tributary To Wichcika Creek,BT RB,2025/09/18 16:18:38,Sample collected immediately upstream of the culvert.,riffle,0.05,2,grab,silica,FALSE,FALSE,FALSE,Road was very grown in for a small section 1km from the site so quad was used to access the site.  A narrow scratched up bush truck could get here no problem at this point in time. See downstream site for water quality,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,F02,M21246,ELU2,GROUP 12,0,NA,BULT,0,NA,NA,NA,FAM,17017,0,17017,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21246,57696_us_ed1,m,BT,RB,NA,NA,BT RB,10,564173,6037943,Tributary To Wichcika Creek,BT RB,2025/09/18 16:18:38,Sample collected immediately upstream of the culvert.,riffle,0.05,2,grab,silica,FALSE,FALSE,FALSE,Road was very grown in for a small section 1km from the site so quad was used to access the site.  A narrow scratched up bush truck could get here no problem at this point in time. See downstream site for water quality,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,F01,M21246,ELU1,GROUP 12,NA,NA,RAIN,0,NA,NA,NA,VIC,18290,0,18290,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21246,57696_us_ed1,m,BT,RB,NA,NA,BT RB,10,564173,6037943,Tributary To Wichcika Creek,BT RB,2025/09/18 16:18:38,Sample collected immediately upstream of the culvert.,riffle,0.05,2,grab,silica,FALSE,FALSE,FALSE,Road was very grown in for a small section 1km from the site so quad was used to access the site.  A narrow scratched up bush truck could get here no problem at this point in time. See downstream site for water quality,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,F02,M21246,ELU2,GROUP 12,0,NA,RAIN,0,NA,NA,NA,VIC,17017,0,17017,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,m21246,57696_us_ed1,m,BT,RB,NA,NA,BT RB,10,564173,6037943,Tributary To Wichcika Creek,BT RB,2025/09/18 16:18:38,Sample collected immediately upstream of the culvert.,riffle,0.05,2,grab,silica,FALSE,FALSE,FALSE,Road was very grown in for a small section 1km from the site so quad was used to access the site.  A narrow scratched up bush truck could get here no problem at this point in time. See downstream site for water quality,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,H01,S31493,ELU1,GROUP 3,NA,NA,BULT,0,NA,NA,NA,FAM,17549,0,17549,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s31493,197379_us_ed1,s,BT,CO,RB,NA,BT CO RB,9,641025,6005965,Avin Creek,BT CO RB CT,2025/09/29 15:13:14,Sample collected 50m upstream of culvert at isolated deep pool,pool,0.1,2,instream,silica,FALSE,FALSE,NA,First canister faulty. Re did with a second filter.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,H02,S31493,ELU2,GROUP 3,0,NA,BULT,0,NA,NA,NA,FAM,19681,0,19681,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s31493,197379_us_ed1,s,BT,CO,RB,NA,BT CO RB,9,641025,6005965,Avin Creek,BT CO RB CT,2025/09/29 15:13:14,Sample collected 50m upstream of culvert at isolated deep pool,pool,0.1,2,instream,silica,FALSE,FALSE,NA,First canister faulty. Re did with a second filter.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,H03,S31493,ELU1,GROUP 3,NA,NA,COHO,0.0699052587151527,NA,NA,NA,FAM,16830,1,16829,VB,13/03/2026,27/03/2026,NA,NA,NA,1.3981051743030539,NA,NA,s31493,197379_us_ed1,s,BT,CO,RB,NA,BT CO RB,9,641025,6005965,Avin Creek,BT CO RB CT,2025/09/29 15:13:14,Sample collected 50m upstream of culvert at isolated deep pool,pool,0.1,2,instream,silica,FALSE,FALSE,NA,First canister faulty. Re did with a second filter.,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March27,H04,S31493,ELU2,GROUP 3,1.398105174303054,NA,COHO,0,NA,NA,NA,FAM,18158,0,18158,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s31493,197379_us_ed1,s,BT,CO,RB,NA,BT CO RB,9,641025,6005965,Avin Creek,BT CO RB CT,2025/09/29 15:13:14,Sample collected 50m upstream of culvert at isolated deep pool,pool,0.1,2,instream,silica,FALSE,FALSE,NA,First canister faulty. Re did with a second filter.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,H01,S31493,ELU1,GROUP 3,NA,NA,RAIN,7.46498250961304,NA,NA,NA,VIC,17549,111,17438,VB,13/03/2026,27/03/2026,NA,NA,NA,149.2996501922608,NA,NA,s31493,197379_us_ed1,s,BT,CO,RB,NA,BT CO RB,9,641025,6005965,Avin Creek,BT CO RB CT,2025/09/29 15:13:14,Sample collected 50m upstream of culvert at isolated deep pool,pool,0.1,2,instream,silica,FALSE,FALSE,NA,First canister faulty. Re did with a second filter.,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March27,H02,S31493,ELU2,GROUP 3,207.9541301727296,NA,RAIN,2.93272399902344,NA,NA,NA,VIC,19681,49,19632,VB,13/03/2026,27/03/2026,NA,NA,NA,58.654479980468807,NA,NA,s31493,197379_us_ed1,s,BT,CO,RB,NA,BT CO RB,9,641025,6005965,Avin Creek,BT CO RB CT,2025/09/29 15:13:14,Sample collected 50m upstream of culvert at isolated deep pool,pool,0.1,2,instream,silica,FALSE,FALSE,NA,First canister faulty. Re did with a second filter.,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March27,H03,S31493,ELU1,GROUP 3,NA,NA,SOCK,0,NA,NA,NA,VIC,16830,0,16830,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s31493,197379_us_ed1,s,BT,CO,RB,NA,BT CO RB,9,641025,6005965,Avin Creek,BT CO RB CT,2025/09/29 15:13:14,Sample collected 50m upstream of culvert at isolated deep pool,pool,0.1,2,instream,silica,FALSE,FALSE,NA,First canister faulty. Re did with a second filter.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,H04,S31493,ELU2,GROUP 3,0,NA,SOCK,0,NA,NA,NA,VIC,18158,0,18158,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s31493,197379_us_ed1,s,BT,CO,RB,NA,BT CO RB,9,641025,6005965,Avin Creek,BT CO RB CT,2025/09/29 15:13:14,Sample collected 50m upstream of culvert at isolated deep pool,pool,0.1,2,instream,silica,FALSE,FALSE,NA,First canister faulty. Re did with a second filter.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,D03,S60377,ELU1,GROUP 3,NA,NA,BULT,0,NA,N,N,FAM,18348,0,18348,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s60377,8547_ds_ed2,s,DV,CO,RB,SK,BTDV CO RB SK,9,589991,6072633,Tributary To Mcdonnell Lake,CO CT SK DV,2025/10/01 13:44:28,Sample collected ~25m downstream of culvert crossing mcdonell FSR. Near bottom end of ef1 (2024),riffle,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from right bank. Attached unit prior to priming, removed unit, primed then re-attached and sampled.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,D04,S60377,ELU2,GROUP 3,0,NA,BULT,0,NA,NA,NA,FAM,17516,0,17516,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s60377,8547_ds_ed2,s,DV,CO,RB,SK,BTDV CO RB SK,9,589991,6072633,Tributary To Mcdonnell Lake,CO CT SK DV,2025/10/01 13:44:28,Sample collected ~25m downstream of culvert crossing mcdonell FSR. Near bottom end of ef1 (2024),riffle,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from right bank. Attached unit prior to priming, removed unit, primed then re-attached and sampled.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,G03,S60377,ELU2,GROUP 3,NA,NA,COHO,0,NA,NA,NA,FAM,19421,0,19421,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s60377,8547_ds_ed2,s,DV,CO,RB,SK,BTDV CO RB SK,9,589991,6072633,Tributary To Mcdonnell Lake,CO CT SK DV,2025/10/01 13:44:28,Sample collected ~25m downstream of culvert crossing mcdonell FSR. Near bottom end of ef1 (2024),riffle,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from right bank. Attached unit prior to priming, removed unit, primed then re-attached and sampled.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,G04,S60377,ELU1,GROUP 3,0,NA,COHO,0,NA,NA,NA,FAM,18064,0,18064,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s60377,8547_ds_ed2,s,DV,CO,RB,SK,BTDV CO RB SK,9,589991,6072633,Tributary To Mcdonnell Lake,CO CT SK DV,2025/10/01 13:44:28,Sample collected ~25m downstream of culvert crossing mcdonell FSR. Near bottom end of ef1 (2024),riffle,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from right bank. Attached unit prior to priming, removed unit, primed then re-attached and sampled.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,D03,S60377,ELU1,GROUP 3,NA,NA,RAIN,0,NA,NA,NA,VIC,18348,0,18348,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s60377,8547_ds_ed2,s,DV,CO,RB,SK,BTDV CO RB SK,9,589991,6072633,Tributary To Mcdonnell Lake,CO CT SK DV,2025/10/01 13:44:28,Sample collected ~25m downstream of culvert crossing mcdonell FSR. Near bottom end of ef1 (2024),riffle,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from right bank. Attached unit prior to priming, removed unit, primed then re-attached and sampled.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,D04,S60377,ELU2,GROUP 3,0,NA,RAIN,0,NA,NA,NA,VIC,17516,0,17516,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s60377,8547_ds_ed2,s,DV,CO,RB,SK,BTDV CO RB SK,9,589991,6072633,Tributary To Mcdonnell Lake,CO CT SK DV,2025/10/01 13:44:28,Sample collected ~25m downstream of culvert crossing mcdonell FSR. Near bottom end of ef1 (2024),riffle,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from right bank. Attached unit prior to priming, removed unit, primed then re-attached and sampled.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March27,G03,S60377,ELU2,GROUP 3,NA,NA,SOCK,0,NA,NA,NA,VIC,19421,0,19421,VB,13/03/2026,27/03/2026,NA,NA,NA,0,NA,NA,s60377,8547_ds_ed2,s,DV,CO,RB,SK,BTDV CO RB SK,9,589991,6072633,Tributary To Mcdonnell Lake,CO CT SK DV,2025/10/01 13:44:28,Sample collected ~25m downstream of culvert crossing mcdonell FSR. Near bottom end of ef1 (2024),riffle,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from right bank. Attached unit prior to priming, removed unit, primed then re-attached and sampled.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
